lat [deg],lon [deg]
-84.83484046767582,-103.10462476573825
-88.32209325702928,-106.50394552527281
-87.84730163627559,-104.97822667196098
-84.53388761588438,-103.82480741595303
-90.65584192454357,-103.91919150281615
-88.81339248126811,-103.59048918898591
-86.87922745784304,-102.99891249873652
-86.96289617686008,-105.7232818466186
-83.1202340572636,-94.48274617706241
-83.8349831258338,-95.39170987252996
-85.69461482019065,-95.89531018696152
-79.09214503160771,-96.50462945427023
-84.60240737783897,-95.77616910723339
-88.62931675336571,-96.22451822930147
-86.17183863766749,-93.53061592811154
-84.24059474437321,-93.47002469499914
-84.01263475171426,-95.45834616433176
-86.05394396838038,-95.05327044760391
-86.47177815403717,-80.28054049758174
-83.92666728477512,-85.77399454324944
-84.67605155362965,-83.60655124528891
-85.30253718524578,-83.6577056488996
-82.22699708647055,-82.9346527186983
-85.72282601783829,-85.53965608547075
-84.85894547559708,-84.20056907822816
-82.01322805592767,-82.40003526787625
-87.72863450787207,-84.08188792970073
-91.33970751727772,-82.6807521915533
-82.37020807611461,-74.67003155796263
-82.8877439638039,-76.62651962802894
-84.85861288829474,-76.33375950727631
-86.50465633018217,-75.4739044943411
-83.16332115212649,-77.3646540077226
-85.2696353724739,-72.92895422520289
-85.56753907760137,-78.82013027343599
-86.5605490141086,-72.64930638375003
-82.3518745056816,-72.15922773227446
-81.67826641239535,-71.94962920292365
-85.23330888910469,-65.66987905594429
-89.9905020446452,-61.15021452447113
-85.71740911872519,-65.44674514059778
-86.82298754875512,-61.90458623003035
-80.34748009992508,-63.15269250385344
-81.55963713429432,-66.39662121813338
-82.41279998198709,-62.84951139030909
-82.8149269175968,-62.80235303343451
-87.19404575474624,-63.53795636873101
-86.61598485974889,-63.28451201549323
-86.3960764688873,-53.55872773375461
-80.54609145115377,-54.63797233037618
-82.30976296840761,-55.48733042278311
-85.7835488395487,-57.22537307880195
-86.12268374059025,-58.62277383845507
-81.92611470674636,-58.463338989526406
-87.63820091273247,-57.44805591719109
-87.90097605433053,-58.88845285085634
-82.23970880483289,-55.164439816906985
-84.64213095164472,-55.855767432443464
-87.35168039476852,-40.23961652050295
-86.88782043528114,-45.884004870478876
-85.43411815840687,-45.28576095839559
-85.87665181952107,-46.75922955639159
-81.61494828341208,-43.26120996064275
-84.35027812585041,-44.956382417072405
-83.77447392023191,-41.99603598188914
-85.76870823268894,-43.81388610712767
-86.88607680246693,-41.03877936133875
-83.11373578585207,-44.25202965026752
-88.43346658957779,-34.51519941932846
-85.89740177392274,-38.81656684707629
-83.72953298186756,-36.218508888423166
-84.20641147155875,-33.501544332809615
-83.243345378225,-32.7262665360877
-90.13709198207863,-30.174366051440742
-88.02332879465172,-34.257966199476165
-85.5535322231687,-35.15387571660148
-87.69082461904024,-35.68286195670012
-85.53074328236566,-34.63257190099832
-83.38627458253889,-20.576509797662343
-84.175071500899,-24.61504218674224
-86.42561092022814,-24.747298057705326
-86.46499990526728,-27.33595817295402
-86.36556759827604,-24.20260670125937
-85.76523953160381,-25.528465013530734
-87.36666335234398,-22.524251031391543
-86.45083191953395,-23.552228370682798
-81.64363862817676,-27.165477621549606
-81.67246039500647,-26.98511219924307
-86.56808215857461,-12.20856975966482
-89.2172467744166,-14.054818624211494
-87.14610452128774,-18.822121889424107
-82.72556526100311,-15.632680363533774
-83.71633887479244,-14.523904598156872
-85.67636316347732,-18.121850591818674
-86.9190363057703,-12.8180303462739
-90.73179485717077,-13.818230578175317
-87.00233655598967,-20.54232888882094
-84.75285533758944,-12.745049195358646
-85.83072454410491,-4.979451755712979
-87.87853140266613,-4.963957509496848
-83.08149053617448,-3.3268920349978655
-89.24764267974766,-9.45106846968009
-86.60457387677206,-7.684676903777277
-82.88079761446076,-4.225285357721007
-86.39736934688068,-8.776891406312561
-84.83446437318023,-2.7744737966970616
-86.67160303479841,-7.430152056805513
-85.58627738816008,-0.73589233661039
-85.06703759100748,6.114662979227578
-86.5013219811322,7.128348283643522
-84.66789583530615,5.521168076329241
-85.8168980642391,6.115112041772938
-83.2885602688106,6.692797158244845
-86.31774645219194,7.218576503173666
-87.65864458156054,7.198514687844295
-80.96641589119727,6.315257356881676
-86.28265947496364,7.147534482491807
-84.87233338632448,3.9377252427242304
-85.20785778831197,14.324963041400991
-89.31350695043783,14.495063511434486
-81.81008190518897,15.56331855621148
-85.55974273205076,15.265082750919506
-83.47113063876618,11.150264668046937
-84.36992682914347,15.947316320765536
-85.7189447296783,12.89162886941771
-86.04418075249508,15.953289559439739
-83.27265812556841,15.510793883561316
-85.56301184613262,11.818387456204928
-85.4534332143216,27.20240309600659
-86.63447877086264,24.30726252037392
-86.28633194150777,24.86913411064061
-87.36559610164679,29.325001584652977
-87.90391220125802,27.396950884896224
-85.26816108661579,25.039965110555237
-85.56771713776365,21.9082248872825
-83.26428181911325,28.166976065530378
-84.16916747168939,23.437576998522225
-83.96567310231248,25.863203760066465
-84.6602852020675,34.39089594320571
-86.40088752605512,33.22692920914941
-83.43386832196094,35.11247689204008
-85.31082325855758,32.86664949879955
-81.15070846085426,35.63507922654217
-84.30410055205495,35.49081236532367
-80.8931468865963,32.41136867504188
-87.98638867436932,34.475277807415814
-83.88142285766577,36.60668868439178
-85.09321803743889,35.461635149769926
-84.19799599538449,45.036784522603924
-86.5425464301631,46.995990650449606
-89.48033739774537,42.551406418699266
-86.57588261441728,44.81052524175417
-84.6003855365808,43.82337510214251
-83.64355071002522,47.09343240405307
-82.8436813112422,40.28275631434859
-88.11850950120262,42.82776890643491
-87.88592821999353,43.8522837432589
-82.84606764351058,47.58785147412735
-83.29902951542672,52.4411550721484
-82.77728945231387,50.3096730218554
-86.61828731822702,57.17604672726265
-84.12545359618689,51.87251110388114
-83.31730976036981,52.95574455161263
-79.26666087072645,53.60940571175516
-83.13123068880718,54.51296048292293
-84.67215064951057,56.40400770330093
-80.41102888676349,53.530062288267686
-86.94775043207203,54.274215032104244
-87.77644267882329,64.69148014514562
-83.66856125584788,65.5897397719457
-87.40740969857133,63.54107805566844
-85.72688740745866,65.61350775448079
-84.09358073727499,63.21387187951398
-82.87220255187115,64.39192996472217
-86.14551226280975,65.96442417601979
-83.27357949604067,67.23980427137101
-85.6912595878344,61.590337298777314
-83.82912912426711,63.901862382146334
-87.36630849059674,78.38025822896694
-84.26128112320164,79.01961232603638
-81.39430704328794,76.28574660591876
-87.40038564239669,73.92105461589267
-82.76947379652287,75.3971205010021
-85.53893873789154,72.47306205918309
-85.77839066526504,70.88152014548375
-87.83628021987349,79.20105592687298
-86.32035298938668,77.23396001956485
-82.53873477147371,73.41824404822296
-86.05613479277736,90.30677165915036
-83.38676796740214,86.1381056751183
-84.67721922159677,85.57448662586728
-84.88229429721166,81.8105275941092
-83.40084872476358,83.94354842439985
-79.27643348846154,84.18434897066417
-84.06265688965891,85.9795065347061
-86.75912295932261,84.0331508798921
-88.36438753970927,83.25378796028397
-83.1620518151432,81.84950745548885
-85.54555271997246,99.0485639540201
-87.19449145455546,93.8901877306663
-84.43617979174294,97.8034106627866
-85.15099745045396,96.23295688279079
-83.05412200091733,93.1692256791994
-85.43772888991721,97.14212593393862
-88.98113687848091,95.17151147769388
-84.15709379389654,95.70208215520637
-85.61593777353565,95.74948726778292
-85.07777923087275,95.5102792683044
-90.1442310010246,104.13593322028561
-83.02083116493574,107.65616043810554
-79.96601970988863,103.98343980873705
-86.53057936247606,106.23111581854924
-85.21318202374164,107.89840360454909
-86.44173126804027,105.49606754373588
-82.72003562751375,108.79699535774697
-81.06179914605877,105.08569098190019
-82.88609109040424,109.27985055897265
-83.98706918311244,106.12876007269779
-82.41828901409217,113.84069195027371
-85.57198124623238,119.36316555579363
-86.53573921988298,111.35126292700548
-85.2251185900484,113.43727307069038
-88.5959471172113,117.96381178484575
-81.82615914627789,114.13257067961543
-82.22570329749612,108.24837217210533
-82.27609033627856,118.2796336883354
-86.9077762450768,118.67559067974156
-83.59272354835241,117.80719775038139
-84.07391864661268,118.70470836248965
-87.37460525171764,125.98989127917739
-88.20755140813732,125.27174729376442
-88.74970682607473,123.15717534209845
-85.34779214686348,125.6271961556829
-86.79752164006864,123.63093781638167
-86.1777118454837,125.813324489484
-87.47568537094494,120.15695318793223
-82.8687979061809,122.77673647748817
-85.77742736677666,128.09664757464472
-85.52310594376712,133.6405639213403
-85.52727731667595,138.55644507610214
-84.02765383659555,135.66937526935806
-85.38496435045548,134.93198707351783
-85.10657405773858,132.79001694651853
-85.62825672251996,132.97302593091544
-84.91741321307923,136.95749114852993
-82.44527787713938,133.42676137131693
-83.50891916550377,133.99580122477104
-82.55664636317115,136.24844575028476
-85.93156905367753,143.21421921603076
-82.95574105075556,150.39307336417207
-88.19327456246266,147.6379926202275
-84.73237001735704,146.48196406368618
-83.00721834287637,145.64366099097057
-84.01870519393802,142.33705151358023
-84.35531491846348,141.11608123989998
-87.32242210071178,142.67791524450212
-86.04876332310207,144.8925138424739
-83.49921852333036,145.927331548076
-83.44438587334956,154.5465157608745
-87.09428851385182,153.0697438256856
-84.65819204774422,152.20984002952787
-85.12868436979623,156.77645269139646
-84.20125501480435,155.61641057913673
-86.33533895113467,154.77962687598813
-86.32584118964674,158.47609232229854
-84.31154090788179,154.62940345750414
-86.76781472448246,156.1028432892014
-85.52594202746099,157.24939320178572
-83.9768307823391,166.70152403262657
-86.99707553486056,161.1307971253235
-85.8262958606392,166.05924982040884
-87.114062546469,166.31074116483472
-87.82431358263939,165.7337312875908
-89.60243595510747,168.40923057677563
-89.37998241133953,167.16591167892886
-84.1353793731356,164.85065051127117
-84.74162384486345,168.72947170223517
-85.95062723350537,165.0796548035215
-83.56089014236159,174.84488686110015
-84.1383283449637,177.15070372223025
-87.31600730098668,175.76602965696367
-85.49633869551646,178.13765937326698
-87.33654253307884,175.03246247987443
-85.81995731646158,176.68775721837176
-84.7204679642947,176.22009402980856
-82.57320087952844,170.50308889574342
-87.77783229409128,176.36891911821314
-83.71919852210118,175.35473966101702
-74.39705444337115,-172.22237375812537
-79.05252959756925,-178.21816676831912
-76.02002292249139,-174.68394732438557
-74.5886869472369,-172.76146394766099
-77.42270838468735,-177.7290068590931
-73.14797731892614,-172.0468830203258
-72.6608135686459,-174.74917406036195
-77.06428749078843,-174.81607469498877
-70.38942188438297,-176.69115593748987
-72.86032513846581,-176.67454634386428
-75.00017206060699,-167.04286578881556
-76.80317257083267,-163.97993217796176
-75.39209046969185,-163.40700317526404
-74.67947011374669,-164.36772930038433
-73.89180899590768,-161.22312818624118
-75.62477433747564,-162.88644781924344
-71.24608641247136,-170.47241433997849
-75.92597901153628,-170.14029663089718
-74.25535600042649,-165.95556536711808
-73.28897715028171,-165.78147690229022
-74.06846053138182,-153.26757072982716
-73.29281480753554,-157.79267231168666
-76.69389228570462,-154.68276015175837
-73.43048705587135,-156.27582190010813
-75.87681518404801,-153.0708453803055
-75.09867542235413,-158.78204546485924
-69.09439203929063,-156.80007429145357
-74.73066923612022,-156.87880327359738
-75.93109891042626,-152.62397535222013
-76.70129065004373,-155.5927211980368
-71.59261274877251,-148.67085073228625
-72.24054851933984,-144.02993835562603
-75.04362479872405,-144.28970760245534
-75.71899550956265,-145.78918228838364
-77.13026409740091,-142.90800200380133
-76.61019262871848,-145.5891231975352
-77.7928755300059,-144.78675735272813
-75.31616521217214,-142.02333358736792
-72.15185829876081,-146.4147613042152
-78.27292954705625,-141.56704711181428
-73.35841027471858,-136.50520673693876
-75.45135104039527,-136.58879203958475
-79.5090089081977,-135.03301891590937
-75.61061721921402,-138.89548239640203
-72.49762186360958,-136.88788745963444
-74.46770958500952,-138.6089141925061
-77.0257114701037,-136.43562055231817
-72.56974270828293,-138.70935346045914
-75.19568517123137,-131.1443689849711
-77.69532808225163,-133.57089741021684
-71.15046373375456,-121.3315585334265
-72.3476704222932,-125.86684516208602
-73.59488555997568,-121.73370891405949
-79.21643884205427,-127.51854786994093
-74.47169646416268,-122.64113072499786
-73.0248936412742,-122.77788023894725
-74.95663131326474,-124.43918822447542
-74.57541067441286,-126.66517811723426
-72.63428291783289,-125.50632879994039
-71.92514045074729,-124.81694148681657
-73.05991200002723,-117.81915618901996
-72.03406004366092,-116.77999943658452
-75.25244639481248,-116.56822569637663
-74.69387618511222,-114.49968628485391
-72.99422054516833,-113.74989637881832
-74.61516753423442,-118.24578186554128
-75.38709310350553,-115.42514852768008
-74.8504637115941,-116.8437051469131
-78.30171132351565,-119.85413352468963
-75.98465146708456,-114.68543539023526
-76.95307374381606,-100.67216194702773
-72.20692576372457,-103.0123003228068
-74.19157258335176,-102.07506273051311
-73.04212092212681,-105.78995292378428
-73.70143460622451,-106.94225750452816
-75.89726562057791,-104.71262632857132
-76.8708895923631,-106.0701511248224
-70.1092842905378,-106.18871496215601
-73.92042796168967,-100.63433425440172
-74.41608839551516,-105.72280717116209
-74.94901518863949,-95.39863529125343
-79.07876778342491,-95.93643333464702
-76.78490336535413,-97.61945596468951
-73.10083416332412,-96.46269627037933
-73.96711737915885,-93.2372134764666
-73.1313158478038,-95.73960804640687
-75.55663380414606,-95.19600003693277
-75.11717395816805,-95.68482263238255
-77.56742190271366,-96.50797357447688
-74.33036893352161,-97.1852329107684
-70.59862921471145,-84.4198290887837
-75.99060481381674,-84.68038841689683
-75.63331824747486,-83.47167729931866
-72.17919625812559,-87.30806032697461
-75.38794835911428,-84.15435148376828
-72.21189710447895,-84.95691595042871
-75.62404926780889,-82.46043882388462
-76.66161653883813,-79.82603644442543
-76.11014596873918,-86.64268766162311
-76.83608665218672,-83.95951758853656
-73.57906975269664,-75.61291216966995
-77.61129039050782,-76.14388555850344
-75.10316983927984,-71.9531119843971
-74.40122826864173,-75.89341801595727
-71.66907279781778,-76.35739663209642
-75.07968929718727,-78.23013971312606
-73.51239195518407,-76.01969573616618
-76.85175854574747,-75.64449429517092
-77.03888284751748,-73.91037619174907
-73.30660792257633,-75.58943514432625
-75.15585165442592,-63.44432004057352
-75.84678250955874,-66.3429984271197
-75.0952970371038,-60.67729064038049
-74.12380809447843,-65.2153657159547
-72.65437880141418,-66.39673685738445
-76.21914996815804,-66.73501953102304
-70.26161441114785,-65.21611976418207
-77.08840256336738,-63.2751448440112
-75.28858639018284,-67.31176517506222
-78.84403104982393,-66.67082488653362
-71.29793685753931,-52.6197790236569
-77.81747561866553,-57.394881727141836
-76.82979166126964,-54.63317374740822
-76.7172013609591,-54.794275518970196
-72.42521692382459,-54.88854074237966
-76.34949225818285,-54.80290690144495
-75.60564329214978,-55.25632290967832
-74.0501698498282,-53.412537307135615
-74.71476021301736,-49.529550894679474
-74.84858596986881,-53.174273479261416
-73.89993204189824,-51.97763069719795
-72.92424415416892,-43.4341941937412
-75.02082628442798,-43.895541280358586
-76.7628693192097,-46.960769118715874
-75.09257179165708,-45.631495454518955
-74.87962649305577,-50.868081219431645
-73.48492056221922,-42.466779590833134
-77.12484043069868,-44.08749937610806
-69.56407553431526,-45.74325469827911
-78.08780399877922,-43.92803476042931
-76.2753329550296,-34.29929848981648
-76.98222653027868,-32.668832695955764
-75.86911617306978,-39.940952935740405
-74.04317144513713,-36.975441455916766
-73.32921081792833,-32.42952341044901
-71.44571022857097,-34.17919283254837
-75.70232386764567,-32.79181115696068
-75.24080165450742,-36.31890430000285
-75.31320196601106,-34.12922228395206
-76.1651680092646,-31.813799546953454
-74.3291366160616,-26.314012738829692
-73.95176095781905,-22.121115482832348
-70.85094245406438,-22.41458283023565
-75.64235386834724,-30.11691133054616
-80.47732375735994,-25.05970596795983
-72.93882504772482,-25.52128237359027
-72.26484025597834,-25.69779904820834
-72.99556647709872,-27.09126201077226
-74.48940755336005,-25.418300529190578
-74.01983229020584,-27.554237341735973
-73.03831988912148,-14.157065932496735
-76.31733339490448,-17.074854230857056
-72.9731768831854,-17.667139429039064
-75.8434657340392,-12.84992225087226
-73.19258050333775,-16.236069722619874
-76.82044236071039,-11.39375060933611
-71.9096340416875,-11.567481521167847
-78.02133412616885,-12.013910642035608
-76.0781201290049,-16.71612452672783
-73.29395791702808,-15.299033465866579
-73.96817999925588,-3.8154096268926203
-72.75491825186599,-5.0314893246088666
-74.55640240610614,-4.085941396271238
-73.85595786806131,-5.11302834458198
-75.98553167869763,-5.595279452177943
-72.64498953298325,-6.1527635768774225
-75.71110048923498,-3.8992907595579176
-75.77736408795079,-6.285787009875977
-70.09893651273104,-7.496315489457627
-75.68132790541058,-3.425260872746599
-74.53340889269923,6.683393059731227
-74.84122520517849,3.043442437249464
-75.99364843080615,2.4049507798925878
-76.05927918783127,6.698750414531358
-74.43966834924755,5.929970342753689
-76.37449997113852,4.666138127432911
-73.24666616411308,7.831333765047807
-73.9370486146004,2.9254498751746216
-74.3606001273674,6.087400616069399
-75.8694176994603,4.348245338881054
-74.46889713657356,11.896136435725715
-75.91011287917385,9.417655720505103
-69.87850948498968,20.41127951864767
-76.43822915717776,18.579448213013666
-75.29226128055573,16.335351638742488
-71.2716560656545,15.716498726868053
-72.51885561087458,14.781999808604512
-76.96381015462002,12.861501027389192
-74.83215981097872,18.764119518355066
-74.72834009797523,13.631882310572681
-75.50665668233869,24.91052946495119
-74.65318915438138,21.188529374505332
-78.57352853455707,25.496095386812474
-76.1345469946197,23.331052975230037
-74.25421125818859,25.71018197109215
-75.97098747009535,25.341764635175096
-76.07344754817491,25.284425819708453
-74.38444419966348,24.487835777798647
-77.48137310781772,25.75055061371761
-74.58919855803464,22.93326883842842
-71.29030641676998,37.07765603703314
-73.7647344554886,37.29583965033626
-72.64539481491447,39.28900885528543
-72.97231734776744,34.55977176263496
-76.82375650851499,34.34863924850178
-72.69483564898866,35.178170172944775
-72.8750961268424,34.61071837927141
-74.6710470430713,34.033212811076815
-74.65750546004801,30.401229396201067
-77.69026526747741,34.87187369799518
-74.443176534175,42.66065111175023
-75.25981783163822,44.00101372491692
-76.94094523882302,44.696837915696996
-77.3740785677144,47.71612646664085
-76.1154755915288,44.20157005597448
-75.58480135629954,43.44846478949911
-78.88154632030322,44.43905877292198
-75.75341451556127,43.697382476897666
-76.74658426552298,44.0002382962065
-75.13262393748852,43.959056983765755
-73.35277596329269,54.868503796609176
-74.16591325308751,57.0293579536066
-75.63187649110994,57.36869797450647
-77.48550674765978,57.03164478563084
-72.14804467972036,55.60808319577489
-81.3080002099177,53.40833246042143
-71.38386810225275,54.34242432071551
-73.96424449900131,55.14860264575133
-73.32639162987614,53.504424025828484
-74.04504346273066,56.17245211599677
-70.45103543779439,62.831582102882784
-75.81969686074875,67.88319271102523
-74.01677815451094,62.44242524726492
-76.56144689654036,66.41098800967238
-69.58671470595442,65.48647359947908
-75.00251132095254,63.08746174354713
-75.44548170046174,61.14563146242674
-75.00696094087552,65.53090261891928
-74.64233585112389,63.20846558102444
-71.86403089001469,65.60758919354271
-75.00633828962783,73.53663474141139
-75.51055076749466,75.54932907899355
-73.78772914685905,73.78215701389658
-73.1605128254433,70.5732017808563
-75.50223394548057,76.0618569834669
-69.49806604636265,72.35226359119362
-74.61948843360844,77.3718009122873
-77.14742832398858,72.99376966870443
-79.05494704146886,73.03211519642252
-75.54498726048487,74.50357992703795
-70.74854706401449,81.69350374554887
-76.40107723333936,80.94948052280587
-78.59397083725867,80.87144612704358
-73.52699309585044,86.28139015629945
-77.55652078873564,84.77117890323393
-77.77845600199345,83.67301574709568
-71.61918069242539,85.33333371879782
-75.3399526390935,88.75352695777896
-72.2940536651186,88.09996159476604
-77.4759757432288,88.98408098115468
-73.93215957442978,98.0412484278398
-75.31852547468877,94.40095730872977
-74.8764620934522,94.46155240389977
-74.56460696473489,93.36519485020463
-75.54300507755362,89.06042035877753
-72.63760763741365,94.74219427757937
-77.45270342177399,88.99556167299825
-71.28947396764266,96.26841997627596
-73.59160048272466,97.93215001608844
-74.80390636697162,96.51134427707466
-73.62169029195978,105.68928075628837
-73.43561714016961,102.74080669721143
-76.06394326992219,105.31555907484878
-76.28842298005013,104.264581445685
-77.33550585765964,106.89175263423817
-73.4519450010729,102.44177269388122
-77.15538895903539,105.67507861128284
-75.92249115518648,101.43624617752818
-76.1690601621146,106.39419741212954
-76.0706481250354,103.09365821672105
-72.63310496844677,116.4510874491699
-74.16637684155964,115.18629825836612
-77.3368193326192,117.65883075771475
-71.6961912907296,116.81576362832232
-73.81295982371748,114.5097094890674
-79.30586012171914,115.72317818496056
-71.25333655445382,115.38240726910121
-73.15492785089909,113.1245191775411
-76.15604701930538,118.63601235904244
-77.58756135902998,115.16698820087034
-75.53143291130088,126.35425399273356
-74.43540354516786,123.70924256562347
-75.98391075413917,129.2551900743883
-75.5597545133873,126.03827754764173
-77.2078249716848,122.23656554910485
-74.87885742415321,123.72040146276058
-73.18867299566641,125.4784773577996
-77.06702911884094,123.36791906758393
-76.1015032782901,128.21487408954994
-78.83392428052564,124.57489476461556
-73.22183834357354,132.5925961182858
-75.7796537213974,134.02590631016875
-72.97865607040318,133.9163540803661
-72.26282073720401,135.41555002552727
-76.20849436362441,131.4423156682711
-72.17966446202763,133.34369349663086
-76.13687376450537,134.40039480014653
-70.00844287210549,136.84764820995682
-71.35557507209016,137.88844646632427
-74.15964646992786,133.7028262973244
-72.62193695992936,145.79811304492867
-73.19354900659012,143.02748523107638
-73.08797362996465,146.3335506073011
-76.82742810819337,147.14751635612976
-75.40522303407116,144.40710155180437
-73.85990704491343,146.00740948469334
-73.59518405452944,146.0038239205489
-78.06494634910926,148.53462458318415
-76.0136616749382,144.0088791295315
-74.13971323196864,140.69360298175476
-74.76106252665836,152.04320333480413
-72.51157757559378,158.08058562249286
-76.33375408983085,153.12293740862418
-75.10602494490838,157.30692869548068
-73.86948737783582,153.0805604948982
-76.12106206153436,154.2618031196073
-73.95682431333937,159.17168061861327
-72.46680229629986,155.70608338733336
-75.72561547000609,152.88931767828788
-74.16520986577945,152.60874296575886
-78.10826940439128,163.9972753557278
-75.3256463155099,161.6955088897592
-77.26701231499443,161.5644316582793
-75.3462064120225,165.8162339063902
-75.11459887401396,161.63779543358615
-71.61042061352778,168.74817554461464
-73.35946468425718,165.16435451646348
-75.30755161898868,164.1309510807182
-72.96100101340853,162.44202086305611
-78.91118993648422,161.46671715399827
-73.02563203009669,175.51861785052924
-72.66597807201846,175.75005319094552
-77.10311764935284,174.59655954074145
-72.09074715998193,178.0690761025604
-74.96344783981606,175.5528765037492
-77.59531084317328,174.15122164811115
-72.59156527685002,169.73933090124237
-75.43216086002437,173.51036018548018
-74.11726451428422,172.55391759658158
-76.39185862994545,169.71177005614393
-66.00064016770351,-172.34254963869893
-65.33700286188339,-175.3090357135189
-63.154232079645816,-176.73925634528513
-61.03856438434634,-173.8752367786589
-64.24597493455536,-174.1197681400649
-64.2154434544262,-171.70644312446004
-66.2592319431704,-177.69896964581824
-64.13266226477961,-176.88971572742747
-63.49396127886682,-171.28652401751177
-67.69376172014628,-175.3589767544389
-68.1925042105606,-163.93479096162892
-65.59214010901175,-164.24710937864836
-68.96001773441627,-169.7264046330079
-65.45692414521586,-164.47259842154844
-63.59354172883871,-165.83861858689454
-64.77013008644643,-164.57753297330999
-62.46855379345157,-164.21532371653626
-66.60386376247159,-165.1611485180382
-63.09432104420349,-165.4058751179796
-59.905447097220495,-165.93948404537554
-65.72725403282055,-156.65140165136873
-68.29140014802488,-154.9731027318782
-66.49003179646229,-153.1412582544678
-66.33758638804711,-152.47223198019165
-65.35831135921838,-155.77053344319037
-64.96871992289094,-153.85315948718213
-64.75565104750372,-154.60948887407093
-66.0284681616575,-160.4999589051192
-60.18661611265959,-158.31379982780058
-72.10748982495684,-156.55479810046708
-65.1968164309878,-145.1257263881609
-64.62597024776208,-142.13581176321568
-65.7521788355445,-147.31063207789248
-67.80949162299461,-145.84705508123062
-69.5860378431369,-144.39450228366218
-62.254114213190945,-144.48532376175814
-64.11855633791357,-145.32897918398714
-61.726012212631005,-146.97295174324034
-60.170871813363114,-147.9254727614317
-65.10371420983721,-144.967693692331
-64.94460255959268,-137.78420043594855
-65.81381076966922,-137.18990407787362
-61.641411094665976,-135.879022641627
-63.56531261402856,-132.38034896610355
-62.12795267876529,-134.68298754291294
-64.45491076691744,-135.69920526436388
-63.64097374666351,-132.96729772746002
-62.933218494965374,-134.63303445309987
-62.2740970807712,-135.61022876845786
-65.95579811118557,-131.84900157530035
-67.68857994942422,-125.22052033482063
-67.38661847853525,-122.42965190714408
-64.01060504371941,-122.50260041060828
-67.2709134164705,-125.19333490212715
-63.46265803579582,-127.25476062381503
-66.33767102957341,-125.04173117884122
-69.29039855959084,-125.6679731948196
-63.64136181913469,-122.78583890536166
-59.02126888241189,-120.50213200034688
-64.39232801029823,-122.03815684299472
-69.17501519482059,-116.16163069642892
-65.01165636810691,-114.55686403998767
-63.898236085999066,-115.0159440262182
-65.70876480574024,-116.05910833056201
-61.90762495583664,-114.81945793063772
-65.44696308835138,-114.4736371076766
-65.76056283614572,-111.7387850910506
-70.34699106722917,-116.01057696180067
-61.9904257884074,-111.76277303185512
-67.62580923784293,-117.35374022994107
-67.19884477519356,-104.7527653568265
-68.22657793322868,-108.15889544476616
-65.63546316857477,-102.48014213613766
-63.827742149746506,-108.70647770304552
-64.20282689853218,-106.46339633298159
-67.44294565911619,-107.19065732841634
