lat [deg],lon [deg]
-76.01885842993141,-25.15546638047921
-73.65748416052402,-24.49222826995056
-76.22600261702428,-24.156284535768926
-73.58699441283785,-28.107086541196757
-75.69503841064702,-23.865386398464306
-75.8384483842314,-25.77963843516769
-75.72588498855896,-25.313651127527244
-73.95600692473103,-24.771905370505536
-74.04531250796565,-24.945883534594607
-75.32374816035987,-15.177252316967046
-75.9541378753679,-14.14845684767112
-75.32894781280358,-14.25185310541131
-75.46634372979271,-14.31999654769925
-73.95075546515828,-13.941850394753208
-75.24153797545301,-14.572321854578345
-76.32552904775784,-14.813711641488867
-75.50402216571909,-15.130927147702542
-75.2408787817386,-16.235867786754817
-73.29085743457144,-14.331075816498409
-74.6454594100822,-4.952771216120753
-75.80745430762155,-3.4813058493347793
-75.61860886948055,-4.335550690964681
-74.47420981753439,-6.27182502185907
-74.33676202393823,-6.183969610709508
-74.09125454375757,-5.01759917713427
-75.47564621754353,-3.665542236670386
-73.67640456500831,-6.720921573610442
-76.19372054523615,-4.067616945712761
-75.00888127519312,-3.797765626612892
-75.0929052763264,4.0995768349507795
-72.93896813230864,4.620423365242987
-75.32720278028418,4.4967901388482785
-75.40066953034662,4.078734453691834
-74.83872556927051,7.754774197358399
-75.36751821710975,5.906581160782715
-74.64147794223098,5.5711761420080315
-76.41068332509757,5.90577373369125
-74.97482132161119,5.2553713552443195
-74.32676061042388,4.505511299148775
-75.22604941419023,15.57974803001449
-75.44666544157954,15.30597786691691
-75.54545233782677,15.587748688684192
-74.05443101552358,13.785730134186723
-73.2958149448913,14.554981161010424
-74.52752608562912,15.11237823240793
-73.35102222367381,14.565916287321432
-73.44064160751805,15.499864447669582
-74.44594845800601,14.392394128713773
-74.60301324448386,14.439848634934979
-75.19573549348401,23.006763414387123
-75.12872097945603,25.970201938883484
-76.47770359454013,24.92533777723794
-74.18429834259965,25.09540425745851
-74.81684296724205,26.007741218212583
-73.91439765734451,25.954158438744017
-75.23036821577216,24.826114801380246
-74.34617850474595,25.478223573892926
-74.5844866539938,25.963374327066347
-77.06609808452669,24.935921907890002
-74.44821248511327,34.28740612153621
-75.60304430457944,34.665547508316195
-73.78080023904315,36.01256061604855
-74.27827640515623,35.77174505903785
-74.06846288563564,34.837412475339775
-75.60929320044558,34.69386815345919
-75.19152095517043,34.53926027221817
-73.41640720816767,35.394749117862226
-75.71431384088262,35.207352639165855
-75.45661035519383,34.465405940606615
-74.05710990930118,43.65922300634916
-74.1817731288562,44.448908236128766
-75.70291962616415,44.38322699816378
-75.00520468758546,44.21445856882712
-74.93727135827575,44.823126774117256
-75.49722852990789,45.44560748583442
-76.49009103471276,45.36151627400349
-75.8218373785111,46.56929488836785
-75.81367900736788,45.58397147873514
-75.93409143399231,44.14577170150094
-74.8339837864759,54.12070743583092
-74.24325849672252,54.30285299204636
-74.62229998299723,54.787645838297074
-74.84351387720103,53.55692194332296
-75.53244149179429,55.73845467204411
-73.69154562088096,55.547727318596564
-75.68458209839889,54.668557133518036
-76.27334689658304,55.26885159211516
-74.22318287468931,54.282347393590065
-74.16459109204689,55.64500392562838
-75.1433620105209,64.56176770237663
-75.15806713997526,64.68901799399336
-77.31679956504003,64.15014824377185
-74.85307388256655,65.35367307435457
-75.85895762912529,66.8464568901477
-74.47014722636267,64.52877097173491
-74.19371862213555,64.82888852800899
-74.27794078202454,66.25922373061886
-74.68627830338951,64.00892548014774
-74.9132586858038,64.25928491208683
-76.32188781947872,74.85969320470082
-74.01967624435953,74.8033605602828
-75.56945278949762,76.26161792386718
-75.1423236836999,74.78293544729749
-74.2212179254807,75.14708094815255
-75.74896933095647,72.42504614159499
-76.50394114561162,74.78335547708738
-76.13961034111391,74.86906852910079
-74.4588569119214,76.63241050258817
-74.3780067838845,76.11738115196894
-73.606763403327,86.368276198849
-74.00251868150264,85.85335418605399
-73.42637502186045,85.80890925158874
-73.32619012761354,85.88256533862759
-75.40893193103365,85.55916720347678
-75.92719458260397,84.09016464916961
-75.32297988625535,85.26073263584837
-73.82183659766605,86.30093764143645
-73.93141361950542,85.75500455218766
-75.27797783311804,84.98996379829138
-75.00103424970436,95.30386787078955
-73.66180450595522,95.17792448910383
-74.0178574745289,95.16047573648572
-75.51962895003075,94.04628942896727
-75.77650526580491,95.86420958749646
-75.7902548961443,96.08132611594506
-75.72897851907403,94.14273905753188
-75.13390721427575,96.63712178410564
-75.58877156857795,94.17931765114997
-75.8966339078828,93.40320951351936
-74.75047586354857,105.28995080203698
-73.92738874088415,105.62475884365989
-73.24674135302183,105.34795711963173
-76.28913264097932,104.9771026758419
-73.47251760620038,103.92504655564551
-75.2084622676772,106.09493405565432
-73.88978785205875,105.00136514836848
-74.5821754235169,104.61634545821447
-73.24298990248208,104.8795557032769
-73.92284165525426,105.35170278492969
-75.5107514381255,114.56898643795358
-74.09169660016912,115.22128954433805
-78.36789514161194,114.43736542776624
-76.62273432004555,114.42652147141703
-73.10722481136375,114.06021455933413
-74.92269942986108,115.33489665207651
-75.4791281551083,114.51927297789236
-75.00903744230148,114.07693122612551
-76.6806943646291,114.92895124316489
-74.81802881921539,114.48403152422082
-76.31529139407056,124.736749305146
-75.20125476862755,125.62748845901406
-74.76274991354934,124.82969748722658
-78.5649188209733,124.850834302872
-74.45431491886526,123.8341808192109
-76.0261570593607,124.44476240400998
-74.65957678263705,125.31665794201625
-73.97826282988896,125.62939777331263
-76.37806628007672,124.6593208987546
-75.34739846058714,123.2278413037073
-76.60949482357314,136.41275769490233
-75.82349101021309,136.82657639162386
-75.22327322904391,135.66020418279285
-77.30207668118159,133.82048169899835
-76.17784576369898,136.6960303616487
-74.24058672074408,135.13996555277103
-75.59629647899177,134.56089809806232
-75.82097173417995,134.9379939347635
-73.40710473428588,135.10028927655765
-74.44996087297503,136.11680614569494
-74.92925988125107,145.24069731021046
-75.98429233406137,146.76299003098606
-74.98014079583342,145.41328797753735
-74.03809522350494,144.13321145449137
-76.16873621533712,145.74179176151017
-74.64313393043075,145.09196275292084
-73.24384604781457,143.86468887502642
-75.99783532644541,147.03941362951855
-72.68970818680354,144.61563118735987
-73.30922013898707,143.18643294909342
-73.5078583876993,154.51032575601351
-75.40186477903225,154.566064944173
-75.34251958969021,155.06226985852106
-75.5848383763005,155.47867403883393
-75.20095508330466,154.62616732376875
-73.45598674531874,155.04140157293438
-75.94439782104445,154.98708284626247
-74.55313576505489,157.1932381796679
-74.79091264202827,155.63680967626973
-75.35162584542068,155.80543413952816
-75.9777774909805,164.28255484360855
-75.22375922845427,164.44671119398703
-75.65138356595382,163.7595320559011
-75.44634159444992,165.64207865730108
-76.17558298786642,165.56975888934758
-73.36675927629373,164.05327522482958
-75.79762546343669,163.40901990827268
-76.86114426955052,164.2979481203844
-75.52211000185261,164.4033534608619
-74.68673925968386,165.69970276818623
-76.9558863764074,175.53848042170713
-75.40230340593263,175.84750723619723
-74.69070347501504,174.9793567105439
-74.88707499736677,174.74596443973456
-74.67541158799018,175.33237292359195
-73.79446273882505,174.818247783561
-75.03625331628716,174.69022527315633
-75.5625199254461,174.51893694122998
-75.26199879526372,175.30813698030252
-75.72807300095575,174.34938101187424
-64.47853989045639,-174.33680141460042
-66.8551657243436,-173.73603048564863
-63.58708208843159,-176.53403263004398
-66.68301780893222,-175.6216276470698
-64.42031036152459,-175.605902876838
-63.965443740673116,-173.06376821847047
-63.541489667329614,-173.97515623743223
-65.56546195582041,-174.505574203239
-65.55254252875507,-173.55740950965586
-66.30030924495432,-175.3145673792709
-64.13140987337752,-164.31207552589385
-65.43491031582339,-164.16213925585916
-66.02006759178657,-165.0548713863244
-64.57847843898108,-165.78756740317124
-63.92917357182691,-164.46198105168497
-63.27013132712829,-165.04575338167183
-65.13345772707237,-165.1686788289183
-65.542505207378,-166.3270086433625
-65.8312917856163,-162.65956015052242
-65.33622797581052,-164.3943423956746
-64.87984325583811,-156.32007091994524
-62.73635916264925,-154.40613094562838
-63.146534059410385,-154.84720079169333
-64.9211741673721,-154.53406368831287
-65.21116946326829,-155.07480476819865
-65.92637650964298,-156.25074370374836
-63.779454119503974,-155.91413526638786
-65.38405467738754,-154.6893992279958
-63.74902848301908,-155.93679090816102
-63.57501097595722,-154.0201573900116
-64.1892278303358,-144.78682912664638
-63.38165033543816,-143.11501472674172
-65.17284613416435,-144.0925116903996
-64.46769432616445,-144.12480931028105
-64.44901535111418,-145.5984112011405
-64.11493546100124,-143.52408443125623
-66.21506303280401,-144.4926991620426
-64.99316728997687,-148.35172207449514
-66.78494593279171,-144.27022535373897
-64.09503409723345,-143.8670948586887
-65.13471574670936,-134.97455951168664
-63.58064705284174,-135.0452132419192
-67.0844610792585,-134.93782676018216
-63.97957688868489,-135.2733952329105
-64.51700242678118,-135.6862230352993
-64.52202932084917,-135.55150969141204
-63.83709824717458,-135.45176618555826
-63.495200573706164,-134.98451309594273
-64.86749845665526,-133.54242131685635
-67.26029866244247,-133.91645132898174
-64.02295035789436,-126.22842265325248
-64.2494387727715,-123.52866307645293
-65.4962832700654,-124.57240012923322
-63.43363918497596,-126.3073412967372
-64.31519838569565,-124.55459671389623
-65.57814808400819,-123.9111239568981
-66.18230916060791,-125.86236503260491
-65.4895261460886,-126.4477978577076
-66.89835137823022,-124.35183740303154
-65.77869150916229,-123.3715120847047
-65.711856314258,-113.60550723035266
-66.56195602342733,-114.98462371417897
-65.73897709166522,-115.90252965237329
-65.42242587634057,-115.53058825191529
-65.45004593734498,-115.81125751216614
-63.938300003180686,-114.62053843936539
-64.15466054586444,-114.86323685114507
-65.74071303729384,-117.46067736875143
-62.368669227481114,-114.03182906903737
-63.168149086113694,-115.09834900089469
-66.31827411223522,-105.20799262792933
-66.29091590060469,-105.42363347777281
-65.58245663709641,-105.83946618318335
-63.70813510685701,-104.70626871672793
-63.37366663711928,-104.66505032388233
-62.76659265158282,-105.3568866671786
