lat [deg],lon [deg]
-87.2298065156297,-118.73174763409301
-86.07579385184509,-113.18324014666995
-84.63465404242024,-115.81742043168536
-86.56762990268942,-113.50077718742394
-82.48750887833575,-113.91111020793804
-88.66959359929287,-116.15353312722232
-84.33843747420325,-117.05703612895569
-82.40798864450645,-114.91363734810069
-84.3917119892798,-114.9090093091884
-82.62089051993753,-110.27816967059252
-79.31916664304227,-119.58349594654686
-89.80526324420696,-112.50078567881364
-83.1945386698777,-117.2522400342319
-83.30847300328794,-114.73947047740299
-85.8225897656993,-116.03722390796337
-86.43401474539996,-119.9734374464339
-82.58349754268401,-116.19915713139913
-84.72842450773061,-116.75412823230523
-84.18543571631793,-117.71459540348573
-89.88805723769055,-109.69468812092755
-79.50013964878707,-101.18348304840086
-83.62237999814425,-106.94865262234862
-86.2881130338225,-100.43737476671167
-79.22760573688504,-108.4884179327267
-85.21360444826347,-108.21496967842899
-88.9885794182043,-108.13340186760415
-83.59444246373181,-108.31868297585429
-80.89533708837229,-110.04495019418003
-83.88456748009993,-107.66608028309733
-79.98829532508294,-110.14097462030124
-74.15910544604496,-107.322893068248
-86.22466829738057,-106.84988599349803
-81.89350026215998,-106.4067588028098
-82.25843041647053,-107.28823752858742
-79.81155438372177,-97.24986984565665
-83.22098379626675,-107.37999637979463
-84.78408917712564,-105.76618831974237
-86.1282862271617,-107.48977441117897
-81.19958360669317,-102.21668931778936
-87.93795104086163,-104.85757325852154
-81.66095952435752,-93.44271467568682
-81.59990195875365,-97.24866703047257
-83.46240624433756,-93.90512328126438
-84.51750506793478,-98.20626334025206
-90.17480593926058,-93.58409342516045
-88.0733591515833,-89.71468718575461
-96.971359669319,-93.23071448428875
-85.85954117109607,-96.20455700920431
-91.63953365571439,-87.80744035206777
-87.36082904899197,-96.74697178969765
-81.92115948522272,-98.8896180515318
-83.66739715980391,-91.14878019560491
-91.62062436800531,-99.91641413614596
-85.67457888003094,-94.71843701772437
-84.18108863685656,-100.16465294370403
-79.04536420486205,-94.8940250292572
-80.2459981284394,-95.36190250971576
-86.84950063395289,-95.840074733094
-82.6116288679128,-94.75562956177912
-84.22004808315468,-93.4961622161268
-83.83960301512576,-80.16941634302111
-81.35255316465158,-81.20993142561095
-85.18761218983076,-82.34788556876866
-80.78477752612966,-88.2369837528402
-87.00356010868144,-80.45552198072745
-85.79988346552365,-81.44239662575139
-81.29201989358852,-85.95075825529005
-83.51783492971367,-84.97629692788259
-86.22017646939466,-88.1316366519488
-92.66860461008115,-86.61277882218813
-84.51288581136211,-85.26133589779124
-86.2878333546835,-85.81136528939146
-86.59051914498596,-88.59344634464058
-85.00841657877191,-85.20617423741832
-82.2216454083331,-83.3668872801951
-84.48219622135953,-84.32089162303382
-87.49892849595497,-83.65134279096148
-82.2648878044562,-89.50903602019721
-81.75872277691919,-83.16305212024254
-81.64897587135671,-84.48223159505645
-86.23905507327572,-75.66590386468238
-92.86578129852613,-77.15180309211841
-84.59417836067878,-72.1987555631905
-80.49436037938993,-81.16184167591435
-84.67214076929855,-72.7557551928336
-88.32699496793055,-75.82300458119137
-81.1672604673498,-74.77943828085046
-77.00535604375129,-77.72114795195132
-84.88250573811698,-67.59995135517995
-83.29188210119928,-73.38288410485322
-82.17561716354773,-77.35724165318898
-83.46708446912615,-76.30756440312744
-85.28088368523586,-72.36668324249959
-81.73267340259969,-74.17014199528403
-84.64461455377351,-70.10610431775538
-82.35205761616952,-76.01548944205808
-85.61838979987222,-76.92837177183577
-88.2152663257964,-76.04171337861385
-89.75874596069524,-71.02719454594654
-84.27597536381249,-77.93229162788478
-85.88034992476918,-65.01929327145976
-86.97135758803435,-64.04397029586532
-79.99530980363552,-66.88471651590534
-85.07829264926995,-68.91616461000577
-85.13997822064746,-65.44398343329496
-84.70532868759622,-61.215837339174485
-84.50891649297667,-67.07588190283921
-85.31993790460146,-69.29924872392465
-87.09390879123833,-66.71225984822505
-84.76901462968343,-62.711758780529706
-84.26555261313098,-58.9449874225745
-84.49565880872987,-68.34086838317465
-79.3664635009066,-63.7769257746214
-83.48931898959144,-67.9609341225472
-88.44433315046996,-63.632378206561384
-90.64853021018743,-66.1290470256628
-84.18959686554426,-70.69736652247549
-87.24159121414277,-67.22602224474882
-88.37393007900698,-66.28996979937057
-87.64259975296291,-72.15560006386282
-86.72562195475535,-53.82330043403481
-87.22487243932515,-54.20063685683119
-82.15899016830633,-51.625448119039646
-87.12145965988357,-53.73182089218615
-81.45924006886078,-54.04807325984373
-92.64653917650624,-58.02560128799047
-87.30628266077254,-53.19393461048194
-86.97227823209015,-54.765962000984025
-82.61445507644194,-52.834285437843555
-87.03965880001913,-58.63889535424032
-84.6626777371718,-56.868317779208034
-87.96744153786456,-54.49760596658814
-84.25005200250543,-55.18010462588787
-84.02984025351462,-59.00285451902993
-88.48646943520005,-56.30161801848587
-82.96565487033669,-56.69907897585932
-88.06839336948153,-54.06143695385555
-85.54886258026083,-55.33582146565363
-83.6909518379667,-57.84071704309807
-87.4488982035045,-60.36635159846171
-86.72995285191699,-49.59178773041456
-89.64545095663138,-46.01457899621745
-85.45850175213619,-42.316280212983955
-87.07945237261305,-41.61544051564518
-92.42254429155709,-49.349092099538325
-83.34004012891495,-50.014439076971584
-83.9508808784308,-47.994710512839944
-83.44642447600354,-42.96334681392806
-83.81508670224756,-48.13037060843237
-86.15784375495274,-43.54605890444164
-91.46867432059989,-49.174886014623254
-83.84526035632425,-38.75806135455266
-80.04406645766767,-49.61763192286416
-87.76179271635402,-49.30967711391317
-82.16951518716913,-45.37504038421541
-85.07999614162047,-45.86860906612091
-85.46107783030897,-47.69994770009621
-86.66178051405895,-46.887698047107236
-84.02749656974241,-43.05295938016079
-84.90248554893695,-45.77751785599647
-82.59762592516626,-30.875899619665894
-79.91982235402621,-35.156174727800256
-82.54809066732194,-36.55427664861797
-85.52494478687953,-37.07792408849938
-82.85550883447173,-33.94111682147667
-77.40822725829563,-31.668924161506787
-86.53078857748281,-33.43673224615116
-78.97192350880407,-33.68419728364167
-81.4179155627372,-33.9152353678919
-81.96373405345334,-33.35900278165635
-88.26979191628129,-37.14722627582345
-80.87182252089009,-29.59280595989496
-82.56164693133026,-34.83885909105582
-88.10856406048791,-31.420582594485072
-86.85691122542227,-35.56081711898827
-84.85458793476685,-31.832185703956796
-86.94309717888443,-34.22572303373396
-80.25824314596278,-35.64296040464479
-87.14421472713396,-29.49834468583173
-85.70828652376049,-34.14999922176154
-87.53768764521531,-27.356860642995002
-78.97766705720343,-21.944944426779106
-89.6577233275864,-24.14761433700376
-91.16091141192852,-25.181035713889234
-88.76475730610315,-21.68221290996398
-89.70273993304878,-24.915168546210463
-84.18575433476735,-26.709919134006654
-85.61627087713539,-20.022969716849158
-92.41250838128546,-24.16866053760756
-82.97502283544635,-23.867912755828012
-81.09172371075702,-25.851971162367715
-87.76125786352596,-28.545559405927968
-85.92333457806075,-22.03134147041175
-83.02254523244895,-24.15040217110353
-88.40271723984779,-25.27440058373336
-86.26097059960426,-24.9202118751555
-88.37924985778618,-31.500885414227415
-83.18726639018148,-19.73505549596616
-85.3939494456164,-18.763895878086423
-82.99960998634972,-21.942197277025766
-78.85514535192905,-14.85687856152691
-82.85052664786039,-16.37449090670188
-84.64598232423015,-19.346335045078085
-86.48743170560068,-15.848976491442013
-83.9897029622752,-17.52724715402351
-83.69906324230614,-12.74988512448043
-82.30648133570014,-16.000502253528783
-84.84986878167224,-14.69407109728543
-84.63583502107566,-14.674759500809841
-85.87741045378891,-18.426143915123713
-89.07118440199828,-12.891049146186223
-88.31197009151529,-19.03335530064254
-80.77704144680294,-18.13137359988399
-85.39113896547764,-11.76370328693066
-83.19603614569681,-10.284236174654751
-90.76171045076171,-16.224272284458333
-77.4338849931384,-13.34013313258012
-86.96299305594194,-20.25608061579245
-85.90035616837062,-10.215720706542282
-88.27085574210587,-11.04683960071379
-87.3988157576366,-13.489426578673626
-85.88691569148982,-7.023076010393732
-87.89675591467741,-2.575088632392679
-82.94741596925391,-7.822675034479522
-81.96949539311855,-6.374237247631494
-87.41658250065683,-6.127928174393614
-83.59440051422156,-7.357506163135078
-82.68261899975867,-9.211773659087086
-84.97664679647146,-5.1963757236146995
-82.48888581829672,-6.968963135452546
-85.24158445358363,-6.543855692930494
-83.96400269693716,-6.180026604868482
-86.29404724585028,-6.947092673877963
-86.36504560778441,2.6362799398402412
-87.5827841213937,-1.6044771827799802
-89.51929127451484,-3.133189627212527
-87.8843537982862,-8.807490534394919
-88.105673131251,-3.953561642725659
-89.6163043444847,-2.838324895436259
-93.17145335568549,-0.6029564120488997
-83.94247988084624,6.265711033578136
-85.80546951272801,6.954229800211664
-85.92838816595606,1.248263607188787
-83.62579367143863,4.293918479816245
-88.00289966390967,4.589088522774876
-84.6725578169417,-3.6508569659496217
-84.9755774809486,3.472796755082176
-85.02591399305423,9.015579650623007
-84.43293423589768,4.132857803672685
-86.15724931980645,7.453962405688672
-81.59219631873441,6.5966387055067575
-89.05164360932936,2.525326754670399
-87.08585699940689,4.924674457986561
-88.37935551172801,5.372436500566497
-88.72700296084912,3.3934763566011537
-86.99549515735475,2.0886993366671263
-81.11496744727275,7.42899322287786
-86.44613377777476,5.546616261194084
-85.60142183855879,6.559496907387355
-87.07072951119926,6.473900618324614
-85.54490846420073,13.98256684294572
-83.88586522600357,10.244726496987234
-91.6686374604155,11.312081782427102
-85.24670604681214,13.371929429902885
-82.46424360321558,10.233346599037745
-83.48906208147415,13.638957123800461
-84.90242347106309,13.772970054934834
-83.89708100605131,17.88210529243172
-91.87756602042019,12.080395670519662
-87.6733005979031,18.607848029661323
-82.70061048455732,13.62840071489269
-84.41544161388317,13.902492626083523
-84.83624162286598,14.666466001853408
-83.33095054356639,11.394973954725398
-85.20193433232747,19.745891969898125
-81.42311293076305,11.208431362517429
-87.52257518144752,16.452080363226777
-81.6828555297288,18.9580761534875
-84.63865581344002,12.410423964863107
-87.58116939106343,17.73134595699887
-80.86683687664538,25.673756340013508
-84.87466925556645,29.567721250760208
-82.51368912619286,21.939706038928875
-92.77599974826748,25.839073261256683
-90.49278749086757,25.62699945942781
-80.29149869406524,24.010321662498082
-81.557503599412,27.27608883541065
-85.29868600442917,30.737312405762545
-84.86157083042644,29.719210841507834
-90.41835645842492,27.56339326594587
-87.5288064802267,25.82729326729303
-86.86533223083828,18.7831762044059
-86.11861760581728,22.970976662374518
-78.43897431696472,19.55231449627135
-83.27797260846664,23.857450246924124
-82.6405684195164,22.947978539425453
-89.43855993697765,22.827311402170714
-82.47269829151122,27.15597288829035
-83.75920722730497,21.407823720270976
-84.76326846750467,23.269889351497078
-85.76755143081516,32.40918717872056
-89.24365632059607,37.33324975418137
-82.10620319890424,33.53885295472289
-84.7015860214526,30.39918906654352
-87.6883666988102,37.2303207907485
-87.68999542693058,33.55415174230826
-85.05346001120827,35.901634445709014
-86.12753655060186,38.7883363638684
-81.42785652451936,34.6793264320255
-79.86449037940656,34.94987194108173
-84.49374613739828,38.17282786411655
-81.93444554623989,34.888263744167155
-82.33175907333656,37.251084840323415
-85.26991248086892,35.46653569918538
-84.5280329699199,35.33813462686724
-85.43400445154383,36.655234296321076
-79.6192033548255,35.71273907784031
-87.00252959308055,40.10638303349286
-87.37496772126632,37.53025128465836
-88.65074411410717,35.88661049136387
-88.61528019311612,43.80169227267777
-92.27495983448324,41.16125726497746
-83.14706064913881,47.8157957802064
-81.98983148532841,46.15205419324314
-87.08353640713979,44.995478017219945
-78.82122126055789,42.93954794085324
-87.46335446526433,50.84130104296492
-76.90866964323526,42.16579465666421
-87.59055702471312,41.32238980319547
-82.26275243641301,49.67223892125598
-81.55398121559836,40.717337792539745
-87.50481124112407,53.15410020643659
-82.03578650751861,46.46609445455893
-83.27593712013113,39.356663693121476
-83.95976928299093,44.86763327677665
-82.73614723846254,42.85138051750125
-87.7686713787367,43.027632377649596
-85.49082643370468,42.06451051217579
-85.40265096140477,47.441095998479234
-84.31548017640036,43.08388058429551
-86.2639369297114,54.79373568858344
-84.6626307802994,51.66516509237025
-87.13011429374913,57.38762456457292
-83.2978883421935,52.691373165936255
-89.33567695001489,56.224252832305154
-82.31509734295172,53.71814619246308
-84.4081921718949,48.700842684836985
-89.55659294437416,51.75074254863591
-86.08295373199242,52.55884630830298
-79.59048894424458,52.72887491424115
-84.57393183339914,53.31986398013702
-87.92225499132283,57.90855154733399
-88.68222574572634,58.68716859827067
-85.19506274487378,52.07521983555984
-90.08590611488667,57.232919070025545
-85.52843369160998,52.64636891577048
-83.22417415287332,59.061551642232
-84.74876297887467,50.19630433160105
-87.8145611766912,54.708574559456906
-92.19200390968356,56.82358310715297
-86.43070911721834,70.58492044272118
-80.87096825568948,62.71568954570578
-84.39515607470229,69.19589123913322
-85.99357580303689,62.91739144851843
-88.73624524454657,64.56974107855523
-84.2791786552836,63.76162136929961
-84.12888501790295,68.9098653913976
-91.64344869338302,63.60266154015841
-85.83278819923002,63.30231588943227
-80.24620706083536,63.93079346115344
-84.0703148822049,64.43308875091411
-88.31557841218309,59.042153299988925
-85.85456775941759,61.36485749746518
-78.81099793408255,62.78880391089013
-82.13486322008977,62.26347962117444
-86.30292840302971,64.96587501214194
-80.47267343406239,66.89708989006282
-89.30626859807876,62.399424103478715
-83.51323948638927,65.83830212881266
-79.3924325605352,67.290960234224
-86.7220866796199,73.02876165880866
-86.76189285564192,70.77517473810202
-86.53045870375249,75.53670476077251
-85.39892515097107,76.28026764165963
-88.0001648023212,76.97168164170222
-83.52008879104726,74.70827045731478
-81.19664717652523,72.86110070411699
-84.88090949206273,70.93164813280434
-83.86709328738323,74.03824168757174
-84.60009283937902,71.00719750237809
-80.95318942530609,77.43967146804155
-88.565885341341,73.55986584417948
-83.7943661342714,74.89202775495362
-85.30099910842446,74.6599218282958
-82.87951227621429,72.9799646641517
-91.10467222847267,67.50512806765087
-81.96850301575033,77.66079832311175
-86.01950676682779,69.84479936837678
-84.9589934380162,79.44919360632919
-86.06055967043547,76.54492671581865
-86.59615215033357,78.22617081098963
-82.96107435047121,80.77598104346045
-83.1908438501028,87.98128795676826
-91.9023208329808,81.47998324294707
-85.12776921160497,90.92465736046395
-83.6713820825747,83.85967736294224
-82.10333261847046,86.74218575189565
-85.34621807968857,86.62508786083296
-78.08395898890811,83.22079321028825
-86.99855737908537,83.58056324152332
-77.72900548078891,84.6043628211806
-82.18306246197852,86.18421091073431
-80.52909916860992,84.0450795070517
-93.19006075010772,91.2804287154119
-77.93250559638635,87.96354847987334
-85.85410601083188,85.70916702733379
-88.01483131220627,84.19725218778866
-77.70716630419174,87.01732400669653
-88.47104598567401,81.76717288506757
-88.62827298529885,90.76260251993794
-86.47135129878284,97.09438681384594
-86.98715622162784,94.26341609790731
-88.13373269333701,98.42537052865158
-86.60800280115483,95.31154114646553
-85.69968791534636,92.13750921798312
-86.95103281781753,89.87076264629124
-73.8612069609855,87.90536395945348
-84.13739439249282,89.6864165658774
-81.79519084697115,94.17285702256082
-87.86277120334391,95.94541426572749
-84.29504550548936,91.45240525156964
-82.59571158008052,88.23195999247105
-84.43367403810709,94.63006940661808
-88.00363788163753,96.64100409099343
-88.7039293592492,95.27176538290574
-84.86276608179284,94.24485464994741
-88.60839386606239,93.31628039667326
-86.02846285928479,95.96420677507656
-80.84377076436776,96.28813183039613
-83.87558965159928,92.05584676763063
-82.78401473691486,98.73353100625572
-88.7347816400363,103.33036835540364
-86.89590997426363,104.27776488205781
-84.0493603580538,106.23303783894248
-81.71267359635215,108.27239981523762
-89.82333542680381,103.83839866748268
-87.83721837710135,106.2706851376326
-91.46388798289523,106.55953213142811
-82.26884477186894,106.50304455141739
-84.94464233170355,98.63846090824961
-87.23900147928202,106.16375544396976
-81.14948719387802,105.3636506581333
-83.36349507449731,105.95423064536656
-83.75210314664517,103.65758512487943
-84.80002491421178,111.11748762026667
-82.43228187903995,103.16800867193139
-85.37068155928876,112.54011517066277
-85.94619470228582,105.06101407139369
-88.90595916441339,100.9766106433667
-89.1883712150063,102.34645903254449
-83.3905427345402,109.45964376031942
-85.90850126964669,117.24645442244254
-84.22292076551076,116.36532258467503
-82.83611374770538,114.21365498685914
-81.9491120969298,108.15068567332831
-80.4595429298396,110.86464077859259
-83.81846953057395,116.63912105554655
-83.2067661665051,113.09089576512788
-90.27567214783168,114.16866679667515
-90.62580936379669,118.77610311640474
-85.10883811874311,115.62679055171888
-86.63349951914351,113.47093383607917
-88.7051049473301,114.65324554040836
-85.84732999041044,116.74462121397472
-90.45798660901815,113.58109728960355
-82.12105857177691,111.48072363240263
-84.74922831789102,115.82120847562656
-89.15264976428945,114.71174596227355
-88.01645692800933,113.16982339803715
-85.08113564205267,114.21723904642099
-83.57653716094771,120.01479906320677
-83.78619909806193,121.12966760553708
-80.62874749374805,123.8497036002012
-77.83049516642615,123.30993993777126
-81.46886898139566,122.03043018968337
-90.59885404232408,119.71875439132702
-90.10578939414087,119.6404779536669
-83.0893089190804,124.18152847120928
-83.7764388168314,122.84329584016777
-89.81637158678005,123.14771960425036
-76.49249776402476,126.09239352491524
-77.71019392409033,127.35944502648913
-86.81920352726584,121.72048647008725
-85.45446407551725,117.49688125840422
-80.8967144855425,124.27139525682448
-89.72535375723642,125.56423787899982
-81.87589064105165,125.43534817928825
-87.20516194931803,126.69581980770425
-86.49306264808403,126.28329112413495
-83.2587801271628,121.12623914145892
-80.22336708762974,131.79051460064306
-83.991360139111,135.3201944045682
-87.48909572794896,137.8269702504474
-84.17642040614435,134.81625319355612
-89.92103442515302,134.40390505583798
-82.1085701965269,131.76666095215265
-87.28666997236056,140.7266811555659
-90.48899994933913,141.42761701334356
-88.79045239331715,132.95996144099342
-81.63327992725843,132.53972750934963
-86.59076712680383,132.1376041328583
-86.16722586629625,133.22464582971665
-89.96866601904256,137.39827069280116
-85.46535843634419,135.2721538223889
-78.26080948530809,136.72066498440827
-80.66533862446755,137.6281096974589
-84.9779105731758,139.86404509606322
-89.0601113848234,130.21847441140693
-84.551293896664,137.61154238250415
-78.9379464821388,138.61839353687188
-85.09516921368188,143.48431264109092
-84.00549285837653,142.0741095435698
-85.64435452832782,148.7886024435006
-86.14486478022532,142.37083796565778
-82.49992119426275,142.9176042235256
-84.0222972199998,141.96896639537857
-86.51934268813022,146.3507947950611
-88.79939556528979,144.3701037329728
-84.97377213553916,153.10073813774488
-84.47591766547346,151.36674113470502
-87.3556630706554,142.82287168293246
-81.04666893390069,145.05841726940608
-80.16447746309403,151.44162481277877
-81.874691839265,147.61837535016267
-85.99625728912459,145.6823066649892
-88.42729755388693,150.70791829603746
-77.70504724166166,139.18714898000886
-81.65735057036089,147.6384679561938
-79.25231787602121,142.77110072244264
-81.64000173117476,140.21028597240348
-85.08682134299727,161.22732199627168
-81.65963580512346,154.93615127202352
-81.58717834959168,154.17876673349576
-91.5578400421536,157.28593009441403
-85.72732547521571,157.5708075753255
-89.88164471781948,153.79769152625988
-82.99513680447369,150.18864538381513
-83.11913643599667,157.76723212487536
-92.06824400513604,154.05320676423892
-87.81628560964893,155.9407194062118
-85.09894135446191,156.89412269343927
-85.82884350842502,154.05650953314705
-83.94882609359142,149.7341474755707
-85.88330442903337,152.16122983681925
-84.79447321582084,153.26807530169765
-85.41341206088418,151.16411307854605
-84.52600800869358,153.54805972635734
-87.59501379910726,157.0366211208726
-85.54806827794081,155.19684427431937
-77.66351221463175,155.05483670403288
-75.58054200963717,161.1590602684201
-88.19047181228669,166.54143073061593
-81.68999983369662,161.36126555099807
-81.40098299634943,158.43306598811452
-82.18774888777318,164.47163788046095
-85.35843423915146,163.21285118236602
-90.0539298311862,166.40785866726623
-85.89669544301343,166.70595293068558
-88.71042799802791,160.2940497787718
-77.08430619957093,162.40190318442447
-85.26987195921075,161.64800968547098
-85.94793450553057,167.45253889604896
-83.07970357315736,162.95931287250258
-77.94947537997994,169.30526837497942
-75.68094627862219,165.55622250154343
-82.43874196025594,162.87829244588835
-83.65612990796758,166.5358208870371
-84.26680504692162,165.52636872269323
-92.29955744994177,157.90368173222893
-89.25722467682368,164.6828396028085
-91.06532268666754,177.89186123303517
-88.79520216284199,177.91512370253795
-84.4200302315432,173.46365947263533
-84.45717792657504,176.3017364175487
-89.03812563925419,182.61618439988982
-85.20106743713788,174.01188923846257
-84.44222179836876,174.32159923544393
-85.42869981033601,173.24431332316573
-83.91940681415899,173.61043780979458
-86.44078170219872,176.65415250323073
-85.40061886651934,171.9331787288747
-85.2659964285711,170.94260317958344
-80.23676975765078,173.97575554610478
-83.68510412276832,176.41866124605147
-91.7312890208986,168.94329380943572
-80.18498681075783,176.4378167897842
-86.25686947329413,174.77000021728048
-84.02753520145583,176.7190498112718
-86.66870667193103,175.67721229633796
-88.61585337213953,176.02885168903214
-77.14687834689995,-175.99151639027815
-68.29398481563956,-174.58714196846677
-73.37119953874638,-180.10332599491622
-74.08049650957302,-169.23873564802457
-73.49141493632966,-175.5786916754164
-74.83044056267346,-176.0711906620676
-77.07995805710644,-176.9020466866432
-74.8519331901674,-176.25588686157042
-73.54958700758638,-178.1725471911948
-73.68013243648866,-179.5349355099737
-76.53946297031723,-179.2671143658043
-72.57013081610683,-178.18379243524166
-79.39838991476515,-172.49007026883166
-71.96955093515511,-174.97274197153575
-78.80055914439455,-177.53725880735394
-75.09515295958636,-168.78348079012136
-73.98998060466263,-174.43736518669385
-70.70016186441887,-173.2244737028712
-70.87143186432739,-168.47142053327497
-76.16880290213032,-177.69176181987393
-75.03213236708342,-165.11727178455283
-76.09986638857671,-163.951382621905
-76.49984429184921,-166.70981386238728
-76.756151967721,-158.68205405707928
-67.61382007935245,-159.32824645158533
-75.92823185787385,-164.59531024503437
-75.705703983298,-157.8308636036678
-73.26036429750712,-171.05577704461405
-78.16960457223155,-166.92813074487444
-74.5671898566665,-166.28541280747956
-70.75646056285038,-166.60173637101627
-73.70363890158399,-165.58885481006178
-73.44624848136826,-164.04232452847504
-74.79865099934457,-168.17285143484847
-75.76449100566661,-165.8438511888993
-77.32695574839481,-163.2266013349462
-72.99071663277337,-164.14682446924252
-76.00469357768347,-163.76477303371826
-70.92298071536932,-170.0651939725861
-74.65609968805006,-163.33087018256478
-77.36840142448706,-154.12056177843593
-74.77779012707715,-153.45867097883414
-79.1665948552837,-151.4552241935995
-72.68922168989658,-153.58627999503594
-79.13962648982115,-157.7302357158582
-75.60550639589087,-153.3430572837521
-72.42023801935937,-157.60848953546906
-76.35665533682936,-155.0718631125436
-73.06339439590639,-156.6100720055291
-77.7345049207978,-158.93688371932166
-75.35011919756994,-154.63528224467973
-70.39538400516871,-157.8485956018663
-74.95604875602993,-157.72936441857726
-75.00747070875605,-151.98056630609855
-75.24447357733202,-153.31897935968976
-80.0065276766874,-163.1692682240982
-74.3120278666992,-149.2565105122264
-75.37256345398889,-152.80401423865362
-72.71325397030425,-152.23392037010586
-75.41876568569974,-147.80784174521557
-79.39901494864203,-143.306051900642
-70.8287802601937,-142.51164987530953
-72.78314440867793,-149.38230784231797
-78.06574098079588,-144.52768351802197
-76.52690268077318,-144.19494045428695
-77.82090660440957,-143.37300749852514
-76.80315021475823,-143.44147543852225
-75.79371619661747,-149.4583769911876
-74.51785081066359,-141.26073077559255
-79.85568477721827,-145.53969469555102
-69.65471303549504,-138.904261947819
-77.99980101925497,-148.28797889651284
-72.52259507877841,-145.86122396631177
-72.82084485381918,-138.3369018204772
-72.05128005004252,-146.2439496777737
-74.15232346454405,-148.66609060529876
