lat [deg],lon [deg],start time [s],duration [s],severity
76.71652406464925,25.42468133280502,1230,3600,1
-25.78743348243237,13.36232839186451,1240,3600,1
-25.30914070508252,104.7195443181045,1240,3600,1
-35.03880414748542,-133.26152765298966,1260,3600,1
-5.111438959341595,25.260575002561982,1270,3600,1
-55.342510735446396,124.72488629426681,1280,3600,1
35.497320999948485,145.13739118478065,1300,3600,1
12.500145647568806,125.55684756939799,1310,3600,1
-45.583482133965276,113.65575371227384,1390,3600,1
44.33210766840177,146.2935286623431,1390,3600,1
-2.961424573371176,-33.4972930716025,1400,3600,1
65.33359797938303,14.719500515351058,1400,3600,1
-55.23071453298214,74.44206398455819,1410,3600,1
84.5935472940931,-3.186334557326659,1420,3600,1
74.45418965964177,14.791265064431652,1440,3600,1
26.553910393716663,-86.16276574263682,1460,3600,1
-4.3745225182990755,-167.19933490445942,1480,3600,1
25.112086074152636,94.77059372767954,1480,3600,1
-3.879568983423953,86.38369837211934,1490,3600,1
5.496230900580867,44.78260044627711,1490,3600,1
54.50623704458605,64.42529355982572,1500,3600,1
-15.546369998514793,-35.90617463601289,1540,3600,1
-44.86721567986964,-25.40770405118519,1560,3600,1
64.84238940313462,-176.07389335949856,1580,3600,1
5.8479598858986765,25.97756516413045,1590,3600,1
-83.93693162819699,-104.61476059655756,1600,3600,1
-13.880664210778146,173.85594644499452,1600,3600,1
-64.93447368795348,-35.07670298208194,1610,3600,1
76.70647227204466,-66.49171069172652,1610,3600,1
-55.78948431198507,-35.86824991232454,1630,3600,1
-25.44891423729719,-166.70271898140206,1630,3600,1
84.70163122832807,-25.13222099296152,1650,3600,1
-35.130068557362705,84.28630639934106,1660,3600,1
34.12982754371347,115.1299688645683,1660,3600,1
-64.92518710032104,114.05059624970163,1740,3600,1
-5.063587130725081,85.75271670995387,1760,3600,1
-34.346405480075134,73.28258351850452,1820,3600,1
56.619112215167576,96.01096070872408,1830,3600,1
-5.592475518067845,-144.36231492335338,1840,3600,1
4.788881024873014,-107.44745458207771,1860,3600,1
84.79027961637905,-133.50785994036653,1920,3600,1
-53.968005417525106,-155.7089373965639,2020,3600,1
36.37963827468262,-105.09742165569087,2050,3600,1
34.084666780368266,34.23511204768134,2070,3600,1
-34.086636891789595,-55.16834132523651,2090,3600,1
-24.658114798449283,14.551597515290375,2120,3600,1
56.729612695020755,-76.4696006845147,2130,3600,1
-83.47245744731211,175.12089108249114,2190,3600,1
44.19057968530782,-174.7746743083134,2200,3600,1
-86.18651104242211,65.98885652663132,2220,3600,1
-35.18214388517,104.43534042109876,2250,3600,1
55.320535653457,-103.66678569063794,2250,3600,1
-26.59495464322395,-83.96036998900524,2260,3600,1
56.56739741259156,-134.98345290606832,2280,3600,1
-3.3873099109250226,-76.35091288727419,2300,3600,1
75.18979175075877,-5.5214211425368145,2310,3600,1
64.83466179927015,-105.49934958813971,2330,3600,1
14.76337853397869,43.68423774030163,2340,3600,1
34.882290075944184,94.40806293430799,2340,3600,1
84.44499091220419,105.92299420630864,2340,3600,1
12.908945998568846,-44.14615746981854,2400,3600,1
64.47934420545603,-146.0062618001096,2420,3600,1
-36.41804800426802,-25.097043148252443,2450,3600,1
-53.085683298310954,94.21591231383744,2470,3600,1
-31.324881945047185,-145.0432015143293,2470,3600,1
-45.87755584789792,-95.17431956442914,2530,3600,1
85.10084010812481,-44.00954464397067,2530,3600,1
75.08735438105735,-123.98043107722191,2540,3600,1
-15.301610359416674,44.431719953211704,2580,3600,1
-57.29361005608637,-35.442760036289066,2590,3600,1
44.60404862886339,-164.4899363346675,2600,3600,1
-75.324429423331,-125.38115573718848,2630,3600,1
-66.14849312571631,-107.23968099859506,2650,3600,1
-34.42389712855867,144.61395392813245,2690,3600,1
-85.07286109392582,-134.83264636835952,2700,3600,1
33.87858621844394,87.15716440422115,2700,3600,1
-44.687537073848524,-64.97583346189467,2710,3600,1
-54.249770045751966,27.106321911062082,2720,3600,1
6.547761033448854,-15.78671819202491,2720,3600,1
35.728090071936094,-134.63327879124566,2720,3600,1
43.86848208679543,-145.83974667191023,2740,3600,1
5.280367421620486,33.22231696712682,2750,3600,1
-35.14789691066333,34.95871364084673,2760,3600,1
36.47790269571639,-54.271152361153405,2770,3600,1
64.74643574830294,-67.08747788468797,2770,3600,1
-44.85615876609915,-114.37801055442827,2780,3600,1
6.536236548060463,116.35037542399441,2780,3600,1
63.62519575850826,135.8433681469592,2780,3600,1
-33.299391524429254,-144.4567722078853,2790,3600,1
75.14925616602243,-24.774069052184814,2790,3600,1
-65.22538736447599,85.31906672840377,2820,3600,1
-64.78138345606818,164.0188063747392,2820,3600,1
-76.0718254175394,-74.15223555911285,2830,3600,1
-74.94595497196785,74.51321796719516,2850,3600,1
-42.79030887523221,-15.619872371505984,2850,3600,1
74.61081616676118,-54.61466767919398,2850,3600,1
-24.686624783203705,-26.574629633823076,2860,3600,1
-44.362468467275846,-5.593957147522154,2870,3600,1
54.65510797571028,-165.6237711396828,2870,3600,1
86.13424223229102,55.9497761905495,2880,3600,1
65.38466847113617,74.7332608994276,2920,3600,1
85.6667970616773,-156.98212235969172,2930,3600,1
24.38477160642904,165.0854182200835,2950,3600,1
-74.6005388677644,66.21107304498996,2970,3600,1
-3.4573126758936614,-75.28501397044812,2970,3600,1
-54.900467247708725,74.14160744184534,2990,3600,1
24.54306294934849,-53.508077209299096,3000,3600,1
23.755676797032866,-175.0714180070192,3010,3600,1
-4.738191007761746,154.33008047206485,3040,3600,1
6.085941942394763,-76.92189045305088,3050,3600,1
25.08969224842831,135.1141372476657,3110,3600,1
-4.642763524006401,-4.932753806358675,3120,3600,1
-85.78633625948805,135.35323063844888,3130,3600,1
-63.64969486395187,106.06967805009141,3130,3600,1
26.340809068386775,4.917495966016873,3130,3600,1
25.34135215407633,45.17660397692028,3180,3600,1
-44.5266227428437,175.20056486107708,3190,3600,1
-15.35721740591533,114.8324988000028,3190,3600,1
7.031947350710452,-4.370404680054039,3190,3600,1
-34.92847798167669,-173.9590808314609,3200,3600,1
43.40507586318738,115.87143895445057,3210,3600,1
-44.27874842572133,24.152188158624334,3230,3600,1
-44.05558225018804,-25.483054092770278,3260,3600,1
5.456639529195709,-25.229454588340005,3260,3600,1
14.956172739755871,-164.42300800820772,3270,3600,1
15.982239018769246,-25.667982564808863,3270,3600,1
54.42477814395065,-55.84549762381892,3270,3600,1
-5.462137656735682,114.85954461030802,3280,3600,1
75.47515605846898,-44.94794730661481,3280,3600,1
43.90507355526921,-134.89039039309026,3290,3600,1
14.918326711305971,84.35729538659587,3300,3600,1
-63.527341829918846,-124.8988319718552,3310,3600,1
45.31764081619976,34.40744839296331,3310,3600,1
3.9947141425992374,-145.4895141365252,3320,3600,1
76.98149134138883,123.10278810065313,3320,3600,1
-65.16212211629112,4.533114124622016,3330,3600,1
-23.74154882700437,-14.44285368392607,3350,3600,1
-6.105470221748535,155.09854498600805,3360,3600,1
-45.86154415020941,-65.71292281851252,3370,3600,1
74.19490765657676,74.6280009714892,3390,3600,1
23.239858023935028,95.658415127499,3400,3600,1
36.39224410297979,-145.2396758951149,3400,3600,1
84.74748337023044,175.3700545513354,3400,3600,1
45.03968040651583,164.67031804098048,3440,3600,1
6.258774614716145,-174.8096974149896,3450,3600,1
55.44826007756328,175.10332527225066,3460,3600,1
-64.55195402565356,-93.64701746080459,3490,3600,1
-26.369285864966454,106.22735058841188,3560,3600,1
34.11766374231273,-36.29906454591141,3560,3600,1
-14.589400414033182,-135.99430963461182,3590,3600,1
-54.48265175240023,-126.83928280951466,3620,3600,1
-5.592475518067845,-144.36231492335338,3620,3600,1
84.79519673917457,-66.2300020495864,3620,3600,1
-85.46258719830502,52.96853955787426,3690,3600,1
-44.60514338357327,175.9412065987036,3710,3600,1
-46.0312810845997,125.9511382897756,3720,3600,1
74.65789062661158,44.459452649943444,3720,3600,1
66.21812723516267,55.54197862179198,3740,3600,1
-33.889567958227474,93.24393912194147,3750,3600,1
36.21187058153425,64.48265530471575,3750,3600,1
-44.92149495137435,-14.132966493378536,3810,3600,1
-85.59875150225507,-83.9821906438838,3850,3600,1
25.06162879698237,56.191807402717956,3880,3600,1
76.37945908868934,-104.66544998992518,3890,3600,1
35.67085792853848,25.59885810962567,3910,3600,1
34.92834684092599,-124.76208401925591,3930,3600,1
-55.87172362313043,-3.6309887252612696,3940,3600,1
76.73688571664721,-82.77434912506466,3960,3600,1
66.17010608485472,-85.42284342108455,3970,3600,1
-35.1866536460278,26.87549850611003,3990,3600,1
-24.721538741397556,113.78610858841236,4030,3600,1
-54.60352494425633,-65.43757722816137,4050,3600,1
45.06540323393611,-5.198199795491005,4070,3600,1
64.84238940313462,-176.07389335949856,4070,3600,1
-6.00312175880789,83.82022552166738,4100,3600,1
25.67391093281711,93.18971778144441,4110,3600,1
-55.82523227265419,-85.51494815429537,4150,3600,1
14.553957761822364,-53.14744459967371,4150,3600,1
-85.90513029531603,-94.63175166767212,4170,3600,1
-86.11774289844246,106.06730829121035,4170,3600,1
-54.19207129276523,-95.87057761661434,4170,3600,1
-45.706298390942266,55.10354990430196,4180,3600,1
-66.26701440121705,154.47930140934344,4230,3600,1
-37.41831548890491,-116.66315674843113,4230,3600,1
45.02992676862828,-125.6006921617839,4240,3600,1
-16.335533669513012,123.85192262878817,4250,3600,1
-65.9423112059158,127.37349777043859,4300,3600,1
-25.24626301857659,-54.85397265452318,4310,3600,1
-3.7585441408417246,-45.74113347987723,4310,3600,1
34.640634439089084,-126.08792813439555,4330,3600,1
75.30740010918277,-84.93401133487775,4330,3600,1
-42.37657764424301,-124.33438071781359,4350,3600,1
26.117767043120143,-15.517620975064867,4360,3600,1
-46.78296913526566,-145.04231289356298,4370,3600,1
4.936353957398158,3.6738434250742,4370,3600,1
25.913261134044077,73.00286781572825,4370,3600,1
-64.91110717488952,24.910126226430112,4380,3600,1
24.957679885213874,34.69983547464284,4390,3600,1
33.25887225797994,83.94151820225191,4400,3600,1
22.657046288554543,-94.97549348055927,4430,3600,1
-15.209413794292763,-165.36271027328078,4460,3600,1
-64.03832298798525,155.09742865566946,4490,3600,1
64.51197463992587,156.55262218418602,4490,3600,1
35.40750508488621,-46.05327452485935,4510,3600,1
84.05847914125316,-74.7689460165585,4510,3600,1
26.294748794003787,-15.453889711668525,4530,3600,1
44.70417710015942,35.897420046798025,4540,3600,1
63.868393779430306,173.84684873236674,4540,3600,1
16.289846845077,156.28474536081174,4570,3600,1
-65.00397500501487,-83.65557635048889,4580,3600,1
24.629156840791673,-124.47492569902637,4590,3600,1
54.35555978616147,55.81591489202433,4590,3600,1
16.36309584581641,73.41385077786168,4610,3600,1
34.41419187882207,-35.627643884236754,4620,3600,1
74.94999301084424,-154.41213720467096,4640,3600,1
-73.88835941666756,125.21349514207465,4650,3600,1
-45.88172101543747,74.59793505416931,4650,3600,1
33.23488701335991,103.74158418945495,4710,3600,1
43.42704344249036,-65.99858036180616,4760,3600,1
85.54415338530778,155.79152586356133,4760,3600,1
-84.79012857670635,-94.49349949050008,4770,3600,1
66.11554086712752,135.15667602480067,4790,3600,1
84.31944309080805,-141.5712036623611,4810,3600,1
-56.337406679768065,14.77549256891729,4820,3600,1
-54.37930934822136,106.66881354813755,4820,3600,1
-5.741115412705188,75.6661328617923,4820,3600,1
64.14123794146182,-115.04993160141571,4820,3600,1
34.12982754371347,115.1299688645683,4840,3600,1
-15.21029867267226,133.57168162291455,4850,3600,1
85.51287104016,124.84734903904871,4850,3600,1
-34.451257271131894,85.02826878944587,4900,3600,1
63.390900210843995,66.7207005543234,4910,3600,1
-24.877457378537677,95.12458461907774,4920,3600,1
85.03310317660397,153.1951644816589,4940,3600,1
24.90237856508676,-6.543877641742156,4970,3600,1
34.51084954310425,-44.24082931174111,4970,3600,1
44.35792274782909,16.098960426899914,4980,3600,1
-86.11514047374075,143.96879210155925,5020,3600,1
5.456639529195709,-25.229454588340005,5020,3600,1
13.433167106452387,164.55309330622146,5020,3600,1
14.714976844963731,154.95769022715692,5030,3600,1
4.676881649563355,-34.19554588842475,5050,3600,1
-86.09351744856338,63.79340222844042,5060,3600,1
-75.56156439598615,45.74255268574651,5060,3600,1
5.8036565248209815,-154.85477633570298,5080,3600,1
45.336565334214356,-97.10963997601051,5110,3600,1
74.34109320062372,54.5170976682526,5110,3600,1
-74.99728278675698,25.008134108018226,5120,3600,1
55.2754055010024,147.1018012278205,5170,3600,1
-87.20704993233419,124.20861512001493,5190,3600,1
35.141210808044946,134.96903353132964,5190,3600,1
26.553910393716663,-86.16276574263682,5200,3600,1
45.73086882799414,-157.2337551730868,5200,3600,1
26.103830670045234,-174.8826771514184,5220,3600,1
-4.96345186285672,174.84845869782197,5240,3600,1
13.923048086993791,-124.8923349593283,5250,3600,1
-65.97836312392748,-135.06687177783925,5280,3600,1
-35.77680253642034,154.37761424262465,5310,3600,1
5.762888552300579,165.22444553593328,5310,3600,1
-65.16187197885951,-43.8192355395832,5320,3600,1
-36.85660369645866,-124.13588066199657,5330,3600,1
75.70680283019448,145.5210918773092,5340,3600,1
-5.5189635238594255,126.84538661787757,5390,3600,1
25.935921675253425,-143.605943334174,5390,3600,1
-7.019874975138899,-24.412810939018065,5420,3600,1
-74.66113494964165,-5.990302378931972,5440,3600,1
15.460388567059418,84.94283838771229,5470,3600,1
65.30803996689416,74.58932902344053,5480,3600,1
-54.86847333978495,-55.5066398307443,5490,3600,1
27.13238654358591,33.46092084345173,5490,3600,1
-84.57166966513799,95.80033631002557,5520,3600,1
75.40179402803116,-145.35288120640328,5530,3600,1
-15.55846654876246,135.3035233890013,5540,3600,1
34.11766374231273,-36.29906454591141,5550,3600,1
-44.93692718069976,73.49650399369084,5580,3600,1
76.56653986387998,173.8359433265023,5590,3600,1
36.178193579827386,-76.4176707926997,5600,3600,1
45.51281465627359,95.18179435400613,5600,3600,1
4.108309111359803,-174.39571635598548,5610,3600,1
-74.35934602230068,102.84192178985589,5630,3600,1
-5.374377072590236,-54.42269472643658,5640,3600,1
44.15476506616334,-84.60183534238334,5640,3600,1
76.42857005737184,-84.89075929086381,5660,3600,1
84.85118500836698,174.9678654947484,5660,3600,1
46.92754706795959,114.77730036781234,5670,3600,1
35.71952200598787,115.36675075836135,5720,3600,1
74.99293944640404,-104.54066783874492,5740,3600,1
-14.12365737993541,146.1089977512511,5770,3600,1
83.33797527438279,15.567546678577788,5770,3600,1
-84.8494282336441,-166.77872678825057,5820,3600,1
-3.575136004416154,6.737801049137763,5820,3600,1
15.423304398287078,115.82574263434947,5820,3600,1
34.791976854097406,-134.3050449603242,5820,3600,1
23.82152838814347,-104.17724914905673,5830,3600,1
65.1594599314909,-94.55257022853107,5830,3600,1
-66.26438959157649,25.916341976843036,5850,3600,1
44.66710176972484,-115.122546392595,5930,3600,1
-14.379214256943325,113.72875448391214,5950,3600,1
-84.99975662404633,-143.8100423453923,5960,3600,1
84.79519673917457,-66.2300020495864,5980,3600,1
-74.84417348659831,124.24026048656609,6000,3600,1
75.0177672693347,5.559807128750968,6000,3600,1
-43.643390012964396,173.3181652570423,6080,3600,1
25.01727930584054,-33.81579876624168,6080,3600,1
4.6367020021812495,165.0415081533209,6100,3600,1
-76.12382821463231,114.38367236360065,6150,3600,1
64.67343781280078,174.9004171659855,6170,3600,1
-34.747167067799325,-175.30044235808066,6180,3600,1
7.3461878285873405,174.94696439931553,6240,3600,1
63.60595456507161,-82.82130092541574,6280,3600,1
14.382133145605756,-56.02074669660638,6300,3600,1
-55.025148283364246,-3.211055320276985,6310,3600,1
45.743073016417476,155.87281860432182,6330,3600,1
33.87858621844394,87.15716440422115,6340,3600,1
-73.33702031563958,-24.4237323669733,6350,3600,1
14.765742439182006,95.79281115673412,6380,3600,1
-24.798938964616543,-25.454271640908352,6400,3600,1
44.78605861921181,25.398390312250047,6400,3600,1
65.32510306812183,55.086234388688496,6410,3600,1
-44.0885418801794,-12.822889816895898,6420,3600,1
75.48431190127886,154.26662711106488,6440,3600,1
-44.87818145689715,-54.506757152800056,6450,3600,1
-75.35332873803922,45.18449232286284,6480,3600,1
14.509088952284898,86.03513197213506,6480,3600,1
-73.32473972215986,3.447225688452174,6490,3600,1
-24.522286118375188,124.87437533828145,6490,3600,1
-24.54042590093234,-13.374907322188104,6520,3600,1
-46.263459365527225,-83.7033399309322,6550,3600,1
6.536236548060463,116.35037542399441,6560,3600,1
-83.39385410856646,3.3295937575239187,6570,3600,1
74.51549580696056,-63.76268197970076,6600,3600,1
-44.771655909283936,114.35480851461834,6610,3600,1
66.1232811893901,-4.665508317935227,6620,3600,1
-24.91868291961188,35.45778291726503,6640,3600,1
-45.373735912797414,15.618808152088828,6660,3600,1
-15.257060878547128,164.26473369897445,6670,3600,1
55.21184064511224,-156.2140313343932,6670,3600,1
64.29064419641895,-4.672766215740603,6680,3600,1
74.23447923332293,85.40278611150588,6680,3600,1
65.41475166759001,14.405438315942547,6690,3600,1
74.63196014520808,164.28197033936172,6710,3600,1
33.66123667545576,-124.28104580539156,6720,3600,1
34.314143514476996,142.4463693323349,6730,3600,1
65.76174354291224,-105.73187207799069,6730,3600,1
45.151047462325415,136.50737624063007,6750,3600,1
34.57886924380699,174.9095714765422,6770,3600,1
34.250237995857006,-94.94083705916215,6780,3600,1
-64.55195402565356,-93.64701746080459,6800,3600,1
74.04148867667098,-15.339420724153205,6800,3600,1
-35.23705504796191,-115.93598914257552,6840,3600,1
-4.007761879853524,-134.3378565457882,6850,3600,1
-45.099427584298425,-14.386086211326996,6860,3600,1
3.146525632181442,145.43958135568508,6870,3600,1
43.66808141696435,-63.06287871355189,6880,3600,1
63.71593019303025,-135.53372685309964,6880,3600,1
-46.50241639920679,44.78708444325971,6890,3600,1
-53.758751097486154,35.119297229477475,6900,3600,1
35.67085792853848,25.59885810962567,6900,3600,1
-23.338082527342536,-52.53376788937404,6910,3600,1
-75.4642397137452,154.56863739425404,6920,3600,1
-45.80432353951939,-134.77909210873355,6920,3600,1
55.59582192661725,-5.498958499345625,6920,3600,1
-23.691867116377313,-75.91927494260715,6930,3600,1
26.58030285754364,56.88319600365124,6930,3600,1
54.01486898519358,35.55412830172323,6950,3600,1
-5.205301466239147,55.89698772827927,6970,3600,1
-36.05540698748752,125.4718888830767,6980,3600,1
74.19490765657676,74.6280009714892,6990,3600,1
76.49085768936253,143.59880292972767,6990,3600,1
53.31898611131492,145.73668207383923,7010,3600,1
85.54415338530778,155.79152586356133,7070,3600,1
-65.43065255026376,125.0571530177471,7080,3600,1
15.551388398300473,-95.22422549131743,7080,3600,1
25.959263911477517,63.81973995818891,7090,3600,1
74.16846165095345,76.14161718507006,7090,3600,1
-74.54391448025736,-96.65859084435284,7100,3600,1
45.45322598577415,-103.18609476829401,7130,3600,1
-35.84800803907733,-5.995000844998142,7200,3600,1
-16.447880735037696,15.203235697909257,7220,3600,1
-75.13463240402623,-106.41139922623597,7250,3600,1
-85.4333760864829,114.79861344238502,7290,3600,1
-85.63173332019366,-95.21097281626413,7320,3600,1
6.125841799702043,74.35293000730825,7330,3600,1
23.82152838814347,-104.17724914905673,7360,3600,1
85.0844007264915,34.55712236508345,7360,3600,1
-74.80226599874796,75.11030185549014,7380,3600,1
-65.45399098921344,26.088622920903486,7380,3600,1
-6.565684961875796,-85.20732885975453,7420,3600,1
43.69694597421222,-144.39683750790857,7440,3600,1
-84.29727367002026,-94.6799423785077,7450,3600,1
-85.3711030044999,-114.86473756613265,7460,3600,1
44.98049296690066,-115.22771897222847,7460,3600,1
14.568486194781332,-83.6861438102647,7490,3600,1
34.56765503230734,115.8363484583945,7490,3600,1
-33.63936872694882,-106.07317649858065,7510,3600,1
-63.21731187895923,173.8768498345984,7520,3600,1
-35.871223264706806,-94.53940879744121,7530,3600,1
85.54828392270134,73.83834309970968,7530,3600,1
-24.641343411331988,-84.49077443687341,7570,3600,1
-54.555507753471986,95.4620174714992,7590,3600,1
37.128534695016754,-86.3725795840679,7590,3600,1
-26.274308069148947,85.48597255698726,7620,3600,1
-33.863946220621344,-54.0253988029644,7660,3600,1
-83.37814586118529,64.52863782685421,7680,3600,1
-25.18201936544846,104.68042835937099,7680,3600,1
-34.58664561772649,-164.52158865453654,7690,3600,1
45.59793822563033,54.49356122971778,7690,3600,1
64.44681960268693,-6.4656987310869365,7690,3600,1
55.28204074295284,85.52167793564526,7740,3600,1
-73.71900659286771,35.90662256073004,7750,3600,1
76.42857005737184,-84.89075929086381,7760,3600,1
-84.85920831358291,-173.88416763672143,7790,3600,1
-86.96948000224967,84.41435454697356,7790,3600,1
34.55658206562411,34.577097269018104,7800,3600,1
64.77892194085635,5.461420423569025,7840,3600,1
64.4325962019908,5.850786287726433,7860,3600,1
-3.259220501446071,25.244033958196564,7900,3600,1
44.874581356921425,-35.211410770635545,7900,3600,1
-35.59790911780501,56.104320639074416,7910,3600,1
-34.92847798167669,-173.9590808314609,7930,3600,1
65.1216486706043,133.6894209731259,7930,3600,1
-46.293389151665345,-22.384676413646524,7960,3600,1
-85.8559320745231,66.42034919598144,7970,3600,1
-33.87222819169818,32.962652292824906,8010,3600,1
13.87193888559776,15.454989921201888,8010,3600,1
-63.8811815382727,-105.29886420395025,8040,3600,1
-73.33702031563958,-24.4237323669733,8050,3600,1
-36.6527863086632,-84.46504083482954,8050,3600,1
-85.0854085317045,107.11269009957623,8060,3600,1
14.246850859894002,-164.7680174567226,8070,3600,1
-42.37657764424301,-124.33438071781359,8090,3600,1
85.59521652817055,-4.551245676898303,8090,3600,1
85.62868912315328,33.42834325497871,8100,3600,1
45.00802344145484,-75.19870816650327,8110,3600,1
64.31807479990209,64.76406044986129,8120,3600,1
74.53332609236185,-46.51031308156538,8140,3600,1
-85.07286109392582,-134.83264636835952,8150,3600,1
-54.95315513331883,-125.62602457794367,8150,3600,1
85.6463496114526,3.9974471446877224,8150,3600,1
86.98769664864456,25.172575439629014,8150,3600,1
54.87319817224119,-74.08354906192467,8160,3600,1
-55.928135604243295,-114.48958374978884,8170,3600,1
-4.02178954523664,-95.26459928068569,8200,3600,1
84.50679405091107,15.098830174994303,8200,3600,1
86.26445301980708,164.57455305155378,8230,3600,1
-45.01367347064037,-136.07190179303393,8290,3600,1
45.54625137401811,134.6073133202144,8290,3600,1
45.151047462325415,136.50737624063007,8320,3600,1
-53.64793664127328,25.57481281095722,8340,3600,1
34.55658206562411,34.577097269018104,8340,3600,1
-35.75774169469304,114.39930685693834,8350,3600,1
-14.67089048489783,14.104254180073545,8370,3600,1
-14.587045536773923,106.12970399780184,8370,3600,1
-44.73315705291053,164.8207996647102,8390,3600,1
-25.551592269342265,16.547224140943367,8390,3600,1
-65.91538844982647,65.04237580118398,8400,3600,1
75.64875773674909,123.61778026890299,8430,3600,1
-75.4897040274554,155.81365784770267,8480,3600,1
56.696756963640944,45.52407952831656,8480,3600,1
-74.82219385083613,55.04236770392941,8490,3600,1
-27.42242451250477,-43.564206368680345,8490,3600,1
-75.13175395559306,74.94079769230996,8500,3600,1
74.310993866676,64.39137163043623,8520,3600,1
5.395027337969445,135.4043813554621,8530,3600,1
64.64161429988211,64.16098754066233,8530,3600,1
25.10567666966666,-164.40327317378234,8540,3600,1
-74.1105798615425,44.04612688524789,8560,3600,1
54.35555978616147,55.81591489202433,8560,3600,1
-26.06798913691048,35.76236148462736,8600,3600,1
14.46490964220733,-144.54199970042254,8600,3600,1
-74.06166291769111,145.85080062133508,8610,3600,1
-26.195134522152234,85.57153381534584,8610,3600,1
-75.00047914132568,-175.53510713062576,8640,3600,1
-25.27583192259444,115.54521435310038,8650,3600,1
25.733999332243947,144.35942833574214,8650,3600,1
55.98878365710716,55.93864642997505,8660,3600,1
75.30184078740164,-25.55525849744148,8690,3600,1
